date_hour,total
2014-09-10 0,212464.56999999983
2014-10-08 11,337588.88
2014-12-09 3,47010.12000000001
2014-12-17 14,368624.43999999942
2014-09-13 9,226450.08000000002
2014-05-26 13,282345.60999999958
2014-04-12 12,353766.23999999953
2014-08-11 6,172256.99999999968
2014-03-19 11,328063.99999999971
2014-09-03 12,324807.65
2014-02-11 15,360781.41000000009
2014-05-25 11,233176.39999999982
2014-07-23 23,410087.84
2014-12-15 2,58034.960000000014
2014-05-17 1,372369.29999999964
2014-05-11 5,101548.07
2014-05-17 4,148949.1399999999
2014-01-14 1,93114.420000000013
2014-02-04 13,315716.06999999977
2014-09-10 18,445115.7199999998
2014-03-12 16,311090.40999999974
2014-04-24 13,379941.12999999907
2014-07-27 4,177317.13000000009
2014-09-04 13,354786.74999999936
2014-08-17 21,301993.57999999955
2014-04-11 5,106590.50000000015
2014-09-09 6,174055.95999999993
2014-07-07 8,325975.54000000044
2014-06-17 6,183011.39999999982
2014-04-01 3,45832.750000000036
2014-03-11 0,186823.98999999982
2014-05-09 1,216788.88000000018
2014-09-18 16,307324.2699999999
2014-12-10 8,384644.30999999988
2014-10-02 5,81166.450000000084
2014-04-27 12,379001.88000000006
2014-11-19 11,356767.57000000024
2014-04-09 13,341140.64999999997
2014-08-16 7,124225.82000000005
2014-05-23 12,359195.95999999956
2014-07-17 11,316751.23000000039
2014-08-11 7,256981.27000000002
2014-12-21 18,319593.89000000013
2014-10-15 3,44441.990000000034
2014-03-06 0,246862.34000000011
2014-01-16 4,60967.020000000142
2014-03-01 9,239124.16999999961
2014-05-16 1,264239.77000000014
2014-02-09 23,214323.25999999969
2014-07-28 4,61424.670000000129
2014-09-27 5,85930.540000000066
2014-05-29 2,84650.270000000179
2014-12-24 2,88738.189999999988
2014-12-26 5,43897.310000000092
2014-10-13 5,99480.160000000222
2014-02-02 23,314897.39000000007
2014-06-16 2,61560.810000000049
2014-08-23 1,320253.3700000004
2014-01-10 3,74885.759999999966
2014-12-18 4,77900.900000000169
2014-05-27 1,96461.119999999966
2014-06-24 2,60937.999999999985
2014-07-21 5,106345.99000000008
2014-04-16 4,53015.489999999954
2014-01-30 3,53911.01
2014-11-16 6,95767.8600000002
2014-07-22 3,43986.24000000002
2014-07-17 4,69830.120000000054
2014-04-25 4,93955.21000000005
2014-02-14 5,87676.880000000077
2014-10-18 11,323396.35000000027
2014-03-23 8,140019.41000000015
2014-02-11 10,384662.23000000016
2014-05-07 10,357743.47999999981
2014-08-24 19,289551.49000000005
2014-04-20 6,91250.160000000047
2014-06-15 19,322051.70000000019
2014-03-21 11,329135.01000000013
2014-12-02 12,356126.80000000075
2014-02-27 11,328122.12
2014-06-02 8,356868.76999999979
2014-04-19 10,248722.55
2014-06-10 14,374567.50999999989
2014-10-26 16,350818.8799999996
2014-10-18 20,393418.51000000053
2014-08-05 1,100756.40000000002
2014-08-18 4,58330.000000000124
2014-07-23 2,76645.320000000022
2014-02-15 2,290839.99999999983
2014-05-09 18,480768.50000000023
2014-06-09 17,393835.23000000045
2014-07-23 15,351266.07999999978
2014-12-03 15,332855.55999999942
2014-10-10 22,463579.70000000007
2014-02-19 19,440838.88000000006
2014-10-20 9,329668.25000000064
2014-08-17 11,246413.9799999996
2014-02-21 11,309492.61
2014-11-21 7,320223.32999999967
2014-04-20 7,95048.0800000002
2014-05-17 14,392032.76999999955
2014-03-14 12,366693.21000000037
2014-10-27 15,338155.49000000028
2014-05-04 14,402018.67999999959
2014-07-16 13,333901.35000000003
2014-03-29 2,322720.90000000014
2014-10-05 3,240814.4199999999
2014-05-30 0,329806.63999999961
2014-10-07 0,159437.77000000005
2014-01-09 0,198472.94000000015
2014-08-27 17,338456.68000000023
2014-02-24 12,276546.99999999983
2014-06-26 13,358612.42999999993
2014-01-07 1,98721.720000000132
2014-04-12 15,359656.18000000017
2014-10-15 9,358191.28000000026
2014-05-25 18,305843.76000000007
2014-02-01 14,335300.95000000019
2014-10-29 10,317095.99000000028
2014-08-17 18,317784.54
2014-12-06 10,273284.83999999939
2014-03-18 9,358439.6
2014-08-25 8,293303.89000000013
2014-06-18 15,354196.33000000013
2014-12-28 14,274756.65000000008
2014-05-10 12,360793.81999999954
2014-06-30 13,307349.07999999973
2014-10-13 16,284071.56000000023
2014-03-08 13,368455.07999999967
2014-06-14 17,337286.89000000007
2014-11-19 6,188535.42999999967
2014-10-30 8,374007.5500000004
2014-05-09 2,145719.03000000006
2014-07-25 4,93609.780000000115
2014-03-09 0,471524.82000000018
2014-04-24 23,473373.7100000002
2014-05-16 23,457780.53
2014-08-21 23,430519.67000000004
2014-07-27 21,303232.24999999983
2014-05-19 1,104588.82999999996
2014-03-01 0,471872.79999999958
2014-01-09 20,432596.48000000027
2014-01-13 0,146793.80999999988
2014-07-06 22,276875.70000000013
2014-11-24 23,246832.51999999955
2014-01-04 1,225997.65000000008
2014-04-05 12,361285.85000000056
2014-09-24 16,284993.32999999996
2014-01-23 18,435988.66999999917
2014-03-27 16,330380.73999999987
2014-08-28 17,350899.89999999979
2014-05-01 6,202517.24000000002
2014-05-19 22,403209.00999999983
2014-06-17 20,413461.05999999976
2014-05-20 1,128978.46000000004
2014-04-28 0,181482.00999999992
2014-10-09 21,492487.54999999935
2014-04-08 7,319155.9200000001
2014-08-14 14,357734.32999999996
2014-09-25 21,407027.38999999961
2014-03-08 23,505797.37000000046
2014-03-19 21,481493.14000000054
2014-08-21 2,92144.689999999828
2014-09-20 21,404195.00000000047
2014-12-15 10,309155.25999999949
2014-09-18 15,378511.64999999985
2014-01-19 19,293855.43999999965
2014-07-08 10,296683.63999999966
2014-11-16 14,385579.63999999996
2014-03-30 15,380499.99
2014-11-24 15,315926.73000000016
2014-06-30 9,333931.99000000034
2014-12-24 12,291524.74000000034
2014-08-21 14,364592.89999999991
2014-05-15 6,211354.91999999966
2014-09-09 9,355957.48999999947
2014-10-14 13,335913.45999999979
2014-06-09 15,348094.87999999995
2014-11-30 12,299029.63999999984
2014-09-25 14,339169.04000000021
2014-06-16 7,285664.29999999993
2014-04-20 9,173665.59999999977
2014-03-01 19,452904.20000000013
2014-03-29 18,423922.08000000007
2014-02-16 11,258966.54000000027
2014-05-19 21,438675.76000000059
2014-11-03 23,257733.3499999996
2014-10-21 0,162657.35999999996
2014-06-14 5,101901.96000000025
2014-05-01 21,495498.98000000016
2014-08-27 22,409615.20999999985
2014-12-08 0,145236.80000000005
2014-09-07 3,244542.12999999995
2014-12-12 1,295262.52000000008
2014-02-19 22,426955.88999999961
2014-09-05 1,192626.76000000021
2014-10-10 20,443576.23999999964
2014-10-11 4,163700.84999999986
2014-10-15 1,111639.41999999994
2014-06-13 3,103705.20999999999
2014-10-29 19,462609.84000000032
2014-07-01 7,256173.24999999974
2014-04-14 14,334731.72
2014-06-19 0,290088.58999999985
2014-02-10 17,355885.3600000001
2014-02-04 18,452201.66999999969
2014-05-21 22,476314.53999999916
2014-06-10 0,204188.40999999974
2014-03-05 23,383787.26000000007
2014-04-30 21,462336.73999999993
2014-10-03 23,428507.86
2014-03-04 19,472879.08000000025
2014-05-13 8,378827.20999999938
2014-02-06 13,362305.86000000063
2014-07-09 8,348654.72000000015
2014-10-04 20,366272.26999999967
2014-05-19 23,325753.23000000016
2014-08-02 0,415969.40999999992
2014-12-12 15,349748.2
2014-01-11 14,298116.33000000007
2014-01-28 22,410674.04999999981
2014-03-11 7,313348.52999999968
2014-11-30 13,317789.44999999908
2014-03-01 15,366870.78999999975
2014-07-20 9,166225.37999999998
2014-07-22 9,351914.99
2014-04-08 12,322177.29999999958
2014-01-09 10,308448.81999999983
2014-12-13 6,101594.53000000003
2014-04-08 13,321976.31000000023
2014-09-26 12,310312.36000000004
2014-10-27 21,389259.48999999993
2014-07-17 5,93028.32
2014-12-30 23,289900.77000000014
2014-06-07 0,453424.01999999961
2014-10-21 22,409050.72000000067
2014-05-15 19,493810.49999999948
2014-06-03 17,375810.4099999998
2014-06-17 16,298150.58000000007
2014-12-19 19,471637.72000000009
2014-04-16 12,368871.32999999973
2014-02-09 12,331840.9600000002
2014-03-20 10,330747.75000000076
2014-01-16 5,90043.12000000017
2014-07-30 23,393194.2199999998
2014-10-31 22,486537.88999999937
2014-12-29 2,60521.989999999976
2014-07-18 23,432413.61000000057
2014-03-26 1,121351.98999999995
2014-05-04 21,329346.06000000029
2014-08-08 5,109660.85000000009
2014-08-19 0,163076.0199999999
2014-04-04 21,466035.89999999997
2014-11-15 9,239574.20999999979
2014-02-17 11,269159.41999999946
2014-02-03 22,280564.72999999986
2014-01-06 16,275618.69000000012
2014-08-28 7,229999.50999999981
2014-10-16 15,365631.40999999974
2014-01-03 13,168101.65999999957
2014-07-22 8,344285.2799999995
2014-03-12 12,293460.87999999948
2014-05-10 4,170126.47999999966
2014-04-25 1,222211.98000000013
2014-05-26 20,303000.63999999966
2014-06-27 8,357378.25000000041
2014-10-05 20,327873.23999999982
2014-09-09 23,336381.51000000036
2014-12-17 4,66593.99000000002
2014-11-23 21,264205.7799999998
2014-02-17 0,227497.64999999964
2014-12-15 1,88807.18000000008
2014-08-06 22,426564.58999999973
2014-04-22 16,337023.79999999981
2014-03-06 16,319995.75999999983
2014-03-25 7,288466.06999999995
2014-06-24 10,313285.16999999969
2014-07-25 16,294892.97
2014-03-10 3,40596.689999999995
2014-03-20 9,369598.8100000007
2014-11-27 18,181851.78999999992
2014-07-21 21,369492.13000000006
2014-04-28 1,99763.890000000043
2014-12-07 2,335490.7300000001
2014-09-22 2,53783.000000000087
2014-03-21 16,313862.44999999978
2014-01-28 9,367508.03000000044
2014-05-05 7,321833.4800000001
2014-01-12 8,128308.56999999976
2014-08-01 10,301500.55000000057
2014-08-18 22,320361.02999999997
2014-03-08 2,311424.58
2014-10-16 23,455425.63000000035
2014-01-21 22,112073.05999999998
2014-08-04 0,158077.13
2014-07-01 5,80282.160000000164
2014-12-03 10,335285.95999999979
2014-07-29 14,319351.66000000009
2014-11-24 7,278035.49000000011
2014-09-28 3,262300.19000000012
2014-12-19 2,187111.94000000009
2014-01-29 0,181525.09999999989
2014-12-24 19,227097.43999999948
2014-07-17 10,320550.57
2014-03-11 6,169321.53999999972
2014-03-08 5,105542.45000000026
2014-05-26 8,116760.5400000001
2014-03-30 5,99086.71
2014-10-02 1,130653.98000000008
2014-02-04 5,93529.300000000134
2014-06-06 16,299536.7899999998
2014-11-27 16,212774.59999999966
2014-03-04 12,333009.40999999963
2014-08-12 6,157452.52999999985
2014-11-07 1,189624.72999999989
2014-05-08 4,70176.550000000017
2014-07-11 3,92191.469999999943
2014-05-31 8,202106.40999999992
2014-08-05 0,178351.79999999976
2014-04-16 1,133732.47999999986
2014-08-16 8,158626.49999999985
2014-03-23 7,115102.19000000012
2014-02-20 2,81513.14
2014-09-16 1,90903.8499999999
2014-06-25 3,55914.46
2014-04-03 3,60011.930000000066
2014-03-05 4,57668.540000000023
2014-11-13 3,52645.470000000023
2014-12-02 3,34901.110000000022
2014-07-08 4,54682.600000000151
2014-03-27 5,95588.67000000026
2014-04-28 15,341208.8199999996
2014-08-06 13,326714.24999999953
2014-12-13 16,265979.31000000011
2014-08-09 15,278750.77999999974
2014-07-21 12,290413.45000000024
2014-10-09 9,352507.18000000069
2014-12-07 4,167601.32999999984
2014-01-11 20,364851.44000000064
2014-06-08 21,311361.44000000012
2014-01-21 21,112517.78000000009
2014-12-08 2,53001.909999999989
2014-10-03 5,94926.080000000031
2014-12-19 16,298323.49999999994
2014-02-07 16,296856.93999999959
2014-03-27 17,393376.93000000017
2014-07-14 14,313265.49999999994
2014-03-16 20,328630.27999999997
2014-04-28 14,347239.98000000045
2014-06-19 14,422119.96000000014
2014-12-16 14,357837.8400000002
2014-12-27 15,295095.82999999996
2014-05-19 8,362315.97999999975
2014-10-09 7,317851.32999999984
2014-09-13 15,393941.07999999914
2014-02-28 0,315913.49000000011
2014-03-02 4,196364.3
2014-06-18 21,467476.08999999973
2014-10-09 5,95766.42999999992
2014-04-02 5,76671.750000000029
2014-12-13 4,164115.18999999986
2014-09-18 17,393480.6200000004
2014-03-14 19,500058.46000000025
2014-06-24 17,355858.42999999993
2014-01-10 18,441034.16999999963
2014-02-16 17,334350.78
2014-09-18 19,466723.63000000024
2014-08-06 11,302491.36999999959
2014-10-16 6,189539.40999999986
2014-03-19 7,304840.98000000004
2014-05-24 11,265995.82999999926
2014-02-16 12,294151.14999999973
2014-06-22 10,229317.50999999995
2014-04-20 18,332614.59999999951
2014-01-05 19,263327.36999999936
2014-12-01 14,350006.37999999995
2014-03-03 5,62221.4400000001
2014-12-10 15,353449.36000000039
2014-07-27 19,310357.38999999978
2014-11-20 7,321406.57000000007
2014-02-02 13,291258.88000000012
2014-03-19 14,357108.49000000057
2014-01-13 21,343548.3800000003
2014-04-12 1,382460.95999999967
2014-06-14 23,449139.84000000026
2014-09-17 21,463628.64000000031
2014-05-03 0,460832.90000000043
2014-05-23 20,439862.70999999938
2014-05-31 0,449809.32999999961
2014-04-02 10,345881.27999999997
2014-12-29 17,330153.44000000047
2014-01-30 18,462166.12999999919
2014-10-15 16,309100.4899999997
2014-11-14 13,357504.55999999982
2014-11-22 7,125163.43999999987
2014-11-04 23,304109.50999999978
2014-07-24 19,448120.2600000003
2014-06-19 16,298705.62999999966
2014-04-11 16,307193.20999999973
2014-02-05 19,413810.66999999993
2014-04-17 7,311206.64000000031
2014-07-24 20,401538.68999999971
2014-12-20 20,375039.98
2014-12-08 10,335546.33999999979
2014-04-13 2,362978.90000000008
2014-03-17 19,432522.80000000057
2014-06-14 9,240369.68999999989
2014-12-08 7,306506.62999999983
2014-02-11 12,360678.03999999957
2014-05-31 13,367227.40000000026
2014-05-10 18,413647.57999999973
2014-11-26 10,319727.3400000002
2014-07-02 13,336340.44000000018
2014-07-21 11,279488.81
2014-06-21 16,276997.42
2014-11-09 13,361508.59999999963
2014-03-01 11,327326.37999999995
2014-01-31 10,330986.77000000072
2014-10-26 19,350106.38999999996
2014-02-19 1,103094.96999999991
2014-05-11 21,345348.12999999942
2014-04-10 1,143687.55000000005
2014-03-15 0,466348.37000000005
2014-03-10 21,388393.62999999995
2014-09-25 1,123867.97000000003
2014-02-26 20,466651.87000000017
2014-08-29 20,338101.58999999956
2014-07-08 22,411266.72999999992
2014-09-13 20,419757.59000000026
2014-10-05 22,286013.13999999966
2014-08-17 3,228540.01999999958
2014-04-30 5,91384.870000000083
2014-10-21 2,55036.690000000046
2014-05-17 2,273768.31000000029
2014-04-13 19,348840.52000000014
2014-12-12 13,373632.91999999975
2014-10-16 16,324872.1399999999
2014-05-11 11,334537.57999999961
2014-10-12 17,356816.13999999978
2014-10-13 7,216766.00999999957
2014-02-10 21,396235.77000000019
2014-03-02 1,411425.52000000031
2014-10-19 1,407079.37000000029
2014-12-25 22,169436.75999999989
2014-03-11 10,321627.87999999989
2014-03-21 21,465107.3199999996
2014-03-29 4,174918.69999999992
2014-09-15 19,425745.38000000035
2014-03-21 8,362784.81000000046
2014-05-23 18,401695.17999999988
2014-10-29 17,382024.37999999971
2014-08-04 1,94867.510000000126
2014-06-20 6,195859.13999999993
2014-05-30 8,379904.05999999976
2014-11-21 15,355625.76
2014-06-07 1,379707.51000000013
2014-03-24 6,201186.4599999999
2014-01-16 9,366220.02000000037
2014-12-27 17,279870.85999999969
2014-05-03 15,377458.15999999957
2014-05-14 14,389819.66000000015
2014-06-12 6,195223.58000000013
2014-07-02 6,171141.04999999978
2014-05-26 12,250876.43999999983
2014-01-04 14,291735.82000000018
2014-07-20 18,337781.42000000051
2014-01-28 11,307684.5400000001
2014-03-04 14,364178.87000000005
2014-04-21 13,310820.70000000007
2014-11-19 15,356240.18000000017
2014-07-05 17,220729.14999999941
2014-10-23 10,347952.8000000001
2014-04-23 8,397703.56000000046
2014-07-08 14,335674.6300000003
2014-12-26 8,110446.26000000011
2014-10-09 15,372920.93999999936
2014-11-23 19,291836.00999999978
2014-05-20 8,385794.38999999978
2014-03-24 7,311191.18999999977
2014-06-28 7,135699.37999999977
2014-08-14 13,325611.93999999994
2014-11-01 4,251256.75999999986
2014-12-08 22,391033.60000000033
2014-12-07 3,260787.15000000031
2014-01-20 22,278550.34999999986
2014-02-18 7,254583.23999999985
2014-07-25 17,355289.38999999996
2014-03-03 17,369437.40999999992
2014-12-18 9,365291.0499999997
2014-04-11 8,385054.80000000069
2014-04-17 1,149388.82000000018
2014-11-04 7,287905.15999999957
2014-03-02 5,103488.48000000003
2014-04-29 1,107091.56999999979
2014-05-16 15,347631.00000000012
2014-08-01 0,349068.4899999997
2014-10-14 21,438140.30000000057
2014-08-02 7,133769.09000000003
2014-04-24 16,319472.66999999963
2014-08-18 16,288460.21999999945
2014-04-15 10,317115.91999999969
2014-04-01 5,85778.359999999986
2014-05-09 21,461763.09000000049
2014-11-27 7,121471.11999999997
2014-05-21 15,375098.34000000014
2014-11-19 13,354012.97999999963
2014-04-30 7,347227.5
2014-04-22 9,355314.04999999964
2014-09-12 8,360677.7899999994
2014-02-25 11,307462.66000000021
2014-09-26 8,318982.01000000007
2014-05-20 9,375015.27000000031
2014-12-09 11,351849.97000000032
2014-07-13 15,341701.37000000017
2014-03-02 18,375315.43999999959
2014-10-10 6,201287.03999999989
2014-11-10 6,189870.96000000008
2014-01-22 20,386475.84000000061
2014-04-16 2,71948.380000000048
2014-03-13 0,240536.39999999988
2014-05-17 3,200857.95000000013
2014-10-27 23,291256.78999999986
2014-04-13 21,310769.25999999966
2014-02-06 22,480349.91000000079
2014-11-09 3,263312.94
2014-01-24 14,390965.1399999999
2014-04-27 15,397308.9600000002
2014-05-01 9,380189.20000000059
2014-07-25 7,260252.83999999994
2014-01-03 18,326207.64000000031
2014-08-04 17,337827.90000000095
2014-02-23 22,258208.78999999972
2014-05-15 11,400421.3299999999
2014-02-24 21,400093.17000000004
2014-11-07 0,321356.95999999985
2014-06-09 21,388213.03000000038
2014-08-01 2,146383.75
2014-11-11 16,273559.98999999976
2014-03-09 9,196562.6999999999
2014-03-22 3,249413.34000000003
2014-10-31 4,91008.929999999964
2014-01-06 1,98917.310000000027
2014-02-25 2,54809.629999999939
2014-08-28 21,395061.37000000075
2014-06-03 16,294311.13999999966
2014-11-01 0,468359.78000000113
2014-07-30 4,60060.54000000011
2014-07-05 18,228680.45000000004
2014-09-20 13,355352.76999999973
2014-08-16 15,287050.87
2014-10-29 5,85414.959999999977
2014-12-24 21,189575.79999999961
2014-05-03 3,240933.13999999996
2014-04-18 5,106042.05000000018
2014-04-26 14,372338.5400000001
2014-06-03 1,107326.51999999997
2014-05-15 2,102734.84000000008
2014-11-14 23,474413.34000000026
2014-08-27 16,283774.71000000008
2014-09-09 16,298582.12
2014-12-04 3,57912.810000000019
2014-11-12 5,89815.000000000044
2014-03-10 23,277269.67999999982
2014-06-02 16,310826.72999999946
2014-02-16 15,318344.63000000064
2014-11-27 8,130163.03000000007
2014-03-13 3,57996.380000000026
2014-06-08 6,106686.90000000004
2014-10-12 6,108774.51000000018
2014-08-18 14,306557.55999999994
2014-09-30 4,50069.070000000051
2014-04-28 23,286887.08999999968
2014-04-19 3,222534.07000000009
2014-11-13 4,61917.4100000001
2014-09-10 2,85171.390000000087
2014-05-26 23,249952.76999999993
2014-03-03 3,36774.710000000006
2014-04-09 3,48539.550000000017
2014-03-17 2,61530.040000000074
2014-07-10 4,60716.870000000119
2014-07-03 3,68866.600000000035
2014-11-09 7,113647.81000000006
